Class,IoU,Precision,Recall,F1-Score,Support
Background,0.38449639246473843,0.41923265836084617,0.8227105742014595,0.5554314110999479,1193083.0
Ashlar,0.9304688572391692,0.9904243432860264,0.9389153329074951,0.9639822509956106,30351119.0
Polygonal,0.1645532306010748,0.1721012484584794,0.7895602561861322,0.2826031928418454,125846.0
Quarry,0.04324169530355097,0.10475458982681302,0.06858848531057865,0.08289870985451551,61643.0
